Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density;Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Agorithm
1;380;1;0;0;0;760;0;0;1;0;0;0;577600;1520;0;384;1;1;64;1;1;1;0,504;0,252;3,62;3,47;1,76;6
1;382;1;0;0;0;764;0;0;1;0;0;0;583696;1528;0;384;1;1;64;1;1;1;0,501;0,251;4,27;3,53;2,14;6
1;384;1;0;0;0;768;0;0;1;0;0;0;589824;1536;0;384;1;1;64;1;1;1;0,499;0,249;4,05;3,45;2,76;6
1;386;1;0;0;0;772;0;0;1;0;0;0;595984;1544;0;448;1;1;64;1;1;1;0,579;0,289;4,12;3,87;1,61;6
1;388;1;0;0;0;776;0;0;1;0;0;0;602176;1552;0;448;1;1;64;1;1;1;0,576;0,288;3,82;3,52;1,78;6
1;390;1;0;0;0;780;0;0;1;0;0;0;608400;1560;0;448;1;1;64;1;1;1;0,573;0,286;3,86;3,99;2,29;6
1;392;1;0;0;0;784;0;0;1;0;0;0;614656;1568;0;448;1;1;64;1;1;1;0,570;0,285;4,09;3,70;2,11;6
1;394;1;0;0;0;788;0;0;1;0;0;0;620944;1576;0;448;1;1;64;1;1;1;0,567;0,284;4,73;4,11;2,23;6
1;396;1;0;0;0;792;0;0;1;0;0;0;627264;1584;0;448;1;1;64;1;1;1;0,564;0,282;4,09;3,07;1,89;6
1;398;1;0;0;0;796;0;0;1;0;0;0;633616;1592;0;448;1;1;64;1;1;1;0,561;0,281;4,62;3,73;2,27;6
1;400;1;0;0;0;800;0;0;1;0;0;0;640000;1600;0;448;1;1;64;1;1;1;0,559;0,279;3,71;3,39;2,24;6
1;402;1;0;0;0;804;0;0;1;0;0;0;646416;1608;0;448;1;1;64;1;1;1;0,556;0,278;4,13;3,92;2,36;6
1;404;1;0;0;0;808;0;0;1;0;0;0;652864;1616;0;448;1;1;64;1;1;1;0,553;0,277;4,06;3,59;2,50;6
1;406;1;0;0;0;812;0;0;1;0;0;0;659344;1624;0;448;1;1;64;1;1;1;0,550;0,275;3,85;3,55;1,89;6
1;408;1;0;0;0;816;0;0;1;0;0;0;665856;1632;0;448;1;1;64;1;1;1;0,548;0,274;3,93;3,54;2,44;6
1;410;1;0;0;0;820;0;0;1;0;0;0;672400;1640;0;448;1;1;64;1;1;1;0,545;0,273;4,07;4,49;2,50;6
1;412;1;0;0;0;824;0;0;1;0;0;0;678976;1648;0;448;1;1;64;1;1;1;0,542;0,271;4,57;4,25;2,90;6
1;414;1;0;0;0;828;0;0;1;0;0;0;685584;1656;0;448;1;1;64;1;1;1;0,540;0,270;4,36;4,18;2,49;6
1;416;1;0;0;0;832;0;0;1;0;0;0;692224;1664;0;448;1;1;64;1;1;1;0,537;0,269;3,68;3,99;2,01;6
1;418;1;0;0;0;836;0;0;1;0;0;0;698896;1672;0;448;1;1;64;1;1;1;0,535;0,267;4,61;3,62;2,48;6
1;420;1;0;0;0;840;0;0;1;0;0;0;705600;1680;0;448;1;1;64;1;1;1;0,532;0,266;4,01;3,59;2,37;6
1;422;1;0;0;0;844;0;0;1;0;0;0;712336;1688;0;448;1;1;64;1;1;1;0,530;0,265;4,66;4,53;2,08;6
1;424;1;0;0;0;848;0;0;1;0;0;0;719104;1696;0;448;1;1;64;1;1;1;0,527;0,264;3,71;3,55;2,30;6
1;426;1;0;0;0;852;0;0;1;0;0;0;725904;1704;0;448;1;1;64;1;1;1;0,525;0,262;4,28;4,45;2,10;6
1;428;1;0;0;0;856;0;0;1;0;0;0;732736;1712;0;448;1;1;64;1;1;1;0,522;0,261;4,48;4,57;2,55;6
1;430;1;0;0;0;860;0;0;1;0;0;0;739600;1720;0;448;1;1;64;1;1;1;0,520;0,260;4,78;3,87;2,74;6
1;432;1;0;0;0;864;0;0;1;0;0;0;746496;1728;0;448;1;1;64;1;1;1;0,517;0,259;3,73;3,54;2,36;6
1;434;1;0;0;0;868;0;0;1;0;0;0;753424;1736;0;448;1;1;64;1;1;1;0,515;0,257;4,64;4,07;2,25;6
1;436;1;0;0;0;872;0;0;1;0;0;0;760384;1744;0;448;1;1;64;1;1;1;0,513;0,256;4,31;3,08;2,11;6
1;438;1;0;0;0;876;0;0;1;0;0;0;767376;1752;0;448;1;1;64;1;1;1;0,510;0,255;4,00;3,18;2,29;6
1;440;1;0;0;0;880;0;0;1;0;0;0;774400;1760;0;448;1;1;64;1;1;1;0,508;0,254;3,86;4,04;2,80;6
1;442;1;0;0;0;884;0;0;1;0;0;0;781456;1768;0;448;1;1;64;1;1;1;0,506;0,253;3,98;3,85;2,50;6
1;444;1;0;0;0;888;0;0;1;0;0;0;788544;1776;0;448;1;1;64;1;1;1;0,503;0,252;4,32;3,72;2,42;6
1;446;1;0;0;0;892;0;0;1;0;0;0;795664;1784;0;448;1;1;64;1;1;1;0,501;0,251;4,02;3,91;1,88;6
1;448;1;0;0;0;896;0;0;1;0;0;0;802816;1792;0;448;1;1;64;1;1;1;0,499;0,249;3,82;4,08;2,27;6
1;450;1;0;0;0;900;0;0;1;0;0;0;810000;1800;0;512;1;1;64;1;1;1;0,568;0,284;4,42;3,58;3,08;6
1;452;1;0;0;0;904;0;0;1;0;0;0;817216;1808;0;512;1;1;64;1;1;1;0,565;0,283;4,20;3,33;2,18;6
1;454;1;0;0;0;908;0;0;1;0;0;0;824464;1816;0;512;1;1;64;1;1;1;0,563;0,281;4,63;4,42;2,02;6
1;456;1;0;0;0;912;0;0;1;0;0;0;831744;1824;0;512;1;1;64;1;1;1;0,560;0,280;3,85;4,02;2,25;6
1;458;1;0;0;0;916;0;0;1;0;0;0;839056;1832;0;512;1;1;64;1;1;1;0,558;0,279;4,74;3,86;2,89;6
1;460;1;0;0;0;920;0;0;1;0;0;0;846400;1840;0;512;1;1;64;1;1;1;0,555;0,278;3,96;3,50;1,98;6
1;462;1;0;0;0;924;0;0;1;0;0;0;853776;1848;0;512;1;1;64;1;1;1;0,553;0,276;4,25;3,67;2,17;6
1;464;1;0;0;0;928;0;0;1;0;0;0;861184;1856;0;512;1;1;64;1;1;1;0,551;0,275;4,59;3,80;2,75;6
1;466;1;0;0;0;932;0;0;1;0;0;0;868624;1864;0;512;1;1;64;1;1;1;0,548;0,274;4,47;4,27;2,34;6
1;468;1;0;0;0;936;0;0;1;0;0;0;876096;1872;0;512;1;1;64;1;1;1;0,546;0,273;3,88;3,54;2,32;6
1;470;1;0;0;0;940;0;0;1;0;0;0;883600;1880;0;512;1;1;64;1;1;1;0,544;0,272;4,43;3,26;2,08;6
1;472;1;0;0;0;944;0;0;1;0;0;0;891136;1888;0;512;1;1;64;1;1;1;0,541;0,271;3,85;3,84;2,18;6
1;474;1;0;0;0;948;0;0;1;0;0;0;898704;1896;0;512;1;1;64;1;1;1;0,539;0,269;4,52;4,26;2,28;6
1;476;1;0;0;0;952;0;0;1;0;0;0;906304;1904;0;512;1;1;64;1;1;1;0,537;0,268;4,09;3,60;1,78;6
1;478;1;0;0;0;956;0;0;1;0;0;0;913936;1912;0;512;1;1;64;1;1;1;0,534;0,267;4,57;4,05;2,01;6
1;480;1;0;0;0;960;0;0;1;0;0;0;921600;1920;0;512;1;1;64;1;1;1;0,532;0,266;3,75;3,98;2,08;6
1;482;1;0;0;0;964;0;0;1;0;0;0;929296;1928;0;512;1;1;64;1;1;1;0,530;0,265;4,84;4,74;2,30;6
1;484;1;0;0;0;968;0;0;1;0;0;0;937024;1936;0;512;1;1;64;1;1;1;0,528;0,264;3,93;3,68;2,36;6
1;486;1;0;0;0;972;0;0;1;0;0;0;944784;1944;0;512;1;1;64;1;1;1;0,526;0,263;4,07;4,18;2,24;6
1;488;1;0;0;0;976;0;0;1;0;0;0;952576;1952;0;512;1;1;64;1;1;1;0,524;0,262;4,07;4,44;2,82;6
1;490;1;0;0;0;980;0;0;1;0;0;0;960400;1960;0;512;1;1;64;1;1;1;0,521;0,261;4,93;4,30;2,64;6
1;492;1;0;0;0;984;0;0;1;0;0;0;968256;1968;0;512;1;1;64;1;1;1;0,519;0,260;4,01;4,00;1,88;6
1;494;1;0;0;0;988;0;0;1;0;0;0;976144;1976;0;512;1;1;64;1;1;1;0,517;0,259;4,61;3,76;2,45;6
1;496;1;0;0;0;992;0;0;1;0;0;0;984064;1984;0;512;1;1;64;1;1;1;0,515;0,258;4,27;3,53;1,74;6
1;498;1;0;0;0;996;0;0;1;0;0;0;992016;1992;0;512;1;1;64;1;1;1;0,513;0,257;4,38;4,01;2,30;6
1;500;1;0;0;0;1000;0;0;1;0;0;0;1000000;2000;0;512;1;1;64;1;1;1;0,511;0,255;4,18;3,87;2,69;6
1;502;1;0;0;0;1004;0;0;1;0;0;0;1008016;2008;0;512;1;1;64;1;1;1;0,509;0,254;4,72;4,08;2,45;6
1;504;1;0;0;0;1008;0;0;1;0;0;0;1016064;2016;0;512;1;1;64;1;1;1;0,507;0,253;4,21;3,58;2,08;6
1;506;1;0;0;0;1012;0;0;1;0;0;0;1024144;2024;0;512;1;1;64;1;1;1;0,505;0,252;4,42;4,06;1,88;6
1;508;1;0;0;0;1016;0;0;1;0;0;0;1032256;2032;0;512;1;1;64;1;1;1;0,503;0,251;4,23;4,15;2,70;6
1;510;1;0;0;0;1020;0;0;1;0;0;0;1040400;2040;0;512;1;1;64;1;1;1;0,501;0,250;4,25;3,92;2,72;6
1;512;1;0;0;0;1024;0;0;1;0;0;0;1048576;2048;0;512;1;1;64;1;1;1;0,499;0,250;3,88;3,88;2,27;6
1;514;1;0;0;0;1028;0;0;1;0;0;0;1056784;2056;0;576;1;1;64;1;1;1;0,559;0,280;4,20;3,48;2,17;6
1;516;1;0;0;0;1032;0;0;1;0;0;0;1065024;2064;0;576;1;1;64;1;1;1;0,557;0,279;5,19;4,22;2,44;6
1;518;1;0;0;0;1036;0;0;1;0;0;0;1073296;2072;0;576;1;1;64;1;1;1;0,555;0,277;4,70;3,99;2,61;6
1;520;1;0;0;0;1040;0;0;1;0;0;0;1081600;2080;0;576;1;1;64;1;1;1;0,553;0,276;4,77;4,42;2,30;6
1;522;1;0;0;0;1044;0;0;1;0;0;0;1089936;2088;0;576;1;1;64;1;1;1;0,551;0,275;4,68;4,05;2,10;6
1;524;1;0;0;0;1048;0;0;1;0;0;0;1098304;2096;0;576;1;1;64;1;1;1;0,549;0,274;3,97;4,42;1,91;6
1;526;1;0;0;0;1052;0;0;1;0;0;0;1106704;2104;0;576;1;1;64;1;1;1;0,546;0,273;4,52;3,96;2,67;6
1;528;1;0;0;0;1056;0;0;1;0;0;0;1115136;2112;0;576;1;1;64;1;1;1;0,544;0,272;4,32;3,61;2,55;6
1;530;1;0;0;0;1060;0;0;1;0;0;0;1123600;2120;0;576;1;1;64;1;1;1;0,542;0,271;4,38;3,87;2,21;6
1;532;1;0;0;0;1064;0;0;1;0;0;0;1132096;2128;0;576;1;1;64;1;1;1;0,540;0,270;4,01;3,66;2,37;6
1;534;1;0;0;0;1068;0;0;1;0;0;0;1140624;2136;0;576;1;1;64;1;1;1;0,538;0,269;4,62;4,03;2,56;6
1;536;1;0;0;0;1072;0;0;1;0;0;0;1149184;2144;0;576;1;1;64;1;1;1;0,536;0,268;4,23;3,45;2,47;6
1;538;1;0;0;0;1076;0;0;1;0;0;0;1157776;2152;0;576;1;1;64;1;1;1;0,534;0,267;5,08;3,97;2,61;6
1;540;1;0;0;0;1080;0;0;1;0;0;0;1166400;2160;0;576;1;1;64;1;1;1;0,532;0,266;4,10;3,52;2,86;6
1;542;1;0;0;0;1084;0;0;1;0;0;0;1175056;2168;0;576;1;1;64;1;1;1;0,530;0,265;4,67;4,10;2,51;6
1;544;1;0;0;0;1088;0;0;1;0;0;0;1183744;2176;0;576;1;1;64;1;1;1;0,528;0,264;5,09;3,66;2,55;6
1;546;1;0;0;0;1092;0;0;1;0;0;0;1192464;2184;0;576;1;1;64;1;1;1;0,527;0,263;4,40;3,75;3,09;6
1;548;1;0;0;0;1096;0;0;1;0;0;0;1201216;2192;0;576;1;1;64;1;1;1;0,525;0,262;4,93;3,89;2,65;6
1;550;1;0;0;0;1100;0;0;1;0;0;0;1210000;2200;0;576;1;1;64;1;1;1;0,523;0,261;4,83;3,77;2,77;6
1;552;1;0;0;0;1104;0;0;1;0;0;0;1218816;2208;0;576;1;1;64;1;1;1;0,521;0,260;4,26;3,61;2,75;6
1;554;1;0;0;0;1108;0;0;1;0;0;0;1227664;2216;0;576;1;1;64;1;1;1;0,519;0,259;4,79;3,85;2,56;6
1;556;1;0;0;0;1112;0;0;1;0;0;0;1236544;2224;0;576;1;1;64;1;1;1;0,517;0,259;4,55;3,63;3,04;6
1;558;1;0;0;0;1116;0;0;1;0;0;0;1245456;2232;0;576;1;1;64;1;1;1;0,515;0,258;4,48;3,65;2,96;6
1;560;1;0;0;0;1120;0;0;1;0;0;0;1254400;2240;0;576;1;1;64;1;1;1;0,513;0,257;4,00;4,12;2,22;6
1;562;1;0;0;0;1124;0;0;1;0;0;0;1263376;2248;0;576;1;1;64;1;1;1;0,512;0,256;5,06;3,91;2,46;6
1;564;1;0;0;0;1128;0;0;1;0;0;0;1272384;2256;0;576;1;1;64;1;1;1;0,510;0,255;4,44;3,72;2,45;6
1;566;1;0;0;0;1132;0;0;1;0;0;0;1281424;2264;0;576;1;1;64;1;1;1;0,508;0,254;4,74;3,75;2,62;6
1;568;1;0;0;0;1136;0;0;1;0;0;0;1290496;2272;0;576;1;1;64;1;1;1;0,506;0,253;4,52;4,26;2,70;6
1;570;1;0;0;0;1140;0;0;1;0;0;0;1299600;2280;0;576;1;1;64;1;1;1;0,504;0,252;4,25;3,90;2,23;6
1;572;1;0;0;0;1144;0;0;1;0;0;0;1308736;2288;0;576;1;1;64;1;1;1;0,503;0,251;4,50;3,79;2,11;6
1;574;1;0;0;0;1148;0;0;1;0;0;0;1317904;2296;0;576;1;1;64;1;1;1;0,501;0,250;5,15;3,87;2,70;6
1;576;1;0;0;0;1152;0;0;1;0;0;0;1327104;2304;0;576;1;1;64;1;1;1;0,499;0,250;4,08;3,71;2,50;6
1;578;1;0;0;0;1156;0;0;1;0;0;0;1336336;2312;0;640;1;1;64;1;1;1;0,553;0,276;4,76;4,13;2,70;6
1;580;1;0;0;0;1160;0;0;1;0;0;0;1345600;2320;0;640;1;1;64;1;1;1;0,551;0,275;4,47;4,38;2,25;6
1;582;1;0;0;0;1164;0;0;1;0;0;0;1354896;2328;0;640;1;1;64;1;1;1;0,549;0,274;5,44;4,31;2,69;6
1;584;1;0;0;0;1168;0;0;1;0;0;0;1364224;2336;0;640;1;1;64;1;1;1;0,547;0,274;4,10;4,43;2,13;6
1;586;1;0;0;0;1172;0;0;1;0;0;0;1373584;2344;0;640;1;1;64;1;1;1;0,545;0,273;4,75;4,99;2,58;6
1;588;1;0;0;0;1176;0;0;1;0;0;0;1382976;2352;0;640;1;1;64;1;1;1;0,543;0,272;4,59;3,87;2,31;6
1;590;1;0;0;0;1180;0;0;1;0;0;0;1392400;2360;0;640;1;1;64;1;1;1;0,541;0,271;4,80;4,91;2,28;6
1;592;1;0;0;0;1184;0;0;1;0;0;0;1401856;2368;0;640;1;1;64;1;1;1;0,540;0,270;4,19;3,39;2,47;6
1;594;1;0;0;0;1188;0;0;1;0;0;0;1411344;2376;0;640;1;1;64;1;1;1;0,538;0,269;4,49;3,92;2,26;6
1;596;1;0;0;0;1192;0;0;1;0;0;0;1420864;2384;0;640;1;1;64;1;1;1;0,536;0,268;4,17;4,04;2,49;6
1;598;1;0;0;0;1196;0;0;1;0;0;0;1430416;2392;0;640;1;1;64;1;1;1;0,534;0,267;5,27;3,89;2,63;6
1;600;1;0;0;0;1200;0;0;1;0;0;0;1440000;2400;0;640;1;1;64;1;1;1;0,532;0,266;4,49;3,61;2,71;6
1;602;1;0;0;0;1204;0;0;1;0;0;0;1449616;2408;0;640;1;1;64;1;1;1;0,531;0,265;4,85;4,25;2,37;6
1;604;1;0;0;0;1208;0;0;1;0;0;0;1459264;2416;0;640;1;1;64;1;1;1;0,529;0,264;4,70;4,24;2,96;6
1;606;1;0;0;0;1212;0;0;1;0;0;0;1468944;2424;0;640;1;1;64;1;1;1;0,527;0,264;4,56;4,34;2,64;6
1;608;1;0;0;0;1216;0;0;1;0;0;0;1478656;2432;0;640;1;1;64;1;1;1;0,525;0,263;4,36;3,91;2,38;6
1;610;1;0;0;0;1220;0;0;1;0;0;0;1488400;2440;0;640;1;1;64;1;1;1;0,524;0,262;4,53;4,61;2,85;6
1;612;1;0;0;0;1224;0;0;1;0;0;0;1498176;2448;0;640;1;1;64;1;1;1;0,522;0,261;4,26;4,36;2,34;6
1;614;1;0;0;0;1228;0;0;1;0;0;0;1507984;2456;0;640;1;1;64;1;1;1;0,520;0,260;4,65;3,96;2,56;6
1;616;1;0;0;0;1232;0;0;1;0;0;0;1517824;2464;0;640;1;1;64;1;1;1;0,519;0,259;5,33;4,16;2,88;6
1;618;1;0;0;0;1236;0;0;1;0;0;0;1527696;2472;0;640;1;1;64;1;1;1;0,517;0,258;4,56;3,81;2,40;6
1;620;1;0;0;0;1240;0;0;1;0;0;0;1537600;2480;0;640;1;1;64;1;1;1;0,515;0,258;4,65;3,93;2,85;6
1;622;1;0;0;0;1244;0;0;1;0;0;0;1547536;2488;0;640;1;1;64;1;1;1;0,514;0,257;5,01;4,39;2,87;6
1;624;1;0;0;0;1248;0;0;1;0;0;0;1557504;2496;0;640;1;1;64;1;1;1;0,512;0,256;4,40;3,69;2,47;6
1;626;1;0;0;0;1252;0;0;1;0;0;0;1567504;2504;0;640;1;1;64;1;1;1;0,510;0,255;5,37;4,09;2,71;6
1;628;1;0;0;0;1256;0;0;1;0;0;0;1577536;2512;0;640;1;1;64;1;1;1;0,509;0,254;4,34;4,49;2,76;6
1;630;1;0;0;0;1260;0;0;1;0;0;0;1587600;2520;0;640;1;1;64;1;1;1;0,507;0,254;5,29;4,26;2,70;6
1;632;1;0;0;0;1264;0;0;1;0;0;0;1597696;2528;0;640;1;1;64;1;1;1;0,506;0,253;4,42;4,20;2,75;6
1;634;1;0;0;0;1268;0;0;1;0;0;0;1607824;2536;0;640;1;1;64;1;1;1;0,504;0,252;4,39;4,08;2,60;6
1;636;1;0;0;0;1272;0;0;1;0;0;0;1617984;2544;0;640;1;1;64;1;1;1;0,502;0,251;4,42;3,86;2,77;6
1;638;1;0;0;0;1276;0;0;1;0;0;0;1628176;2552;0;640;1;1;64;1;1;1;0,501;0,250;4,55;3,99;2,44;6
1;640;1;0;0;0;1280;0;0;1;0;0;0;1638400;2560;0;640;1;1;64;1;1;1;0,499;0,250;4,46;3,98;2,64;6
1;642;1;0;0;0;1284;0;0;1;0;0;0;1648656;2568;0;704;1;1;64;1;1;1;0,547;0,274;4,45;4,28;2,65;6
1;644;1;0;0;0;1288;0;0;1;0;0;0;1658944;2576;0;704;1;1;64;1;1;1;0,546;0,273;4,32;4,13;2,54;6
1;646;1;0;0;0;1292;0;0;1;0;0;0;1669264;2584;0;704;1;1;64;1;1;1;0,544;0,272;5,04;4,63;2,48;6
1;648;1;0;0;0;1296;0;0;1;0;0;0;1679616;2592;0;704;1;1;64;1;1;1;0,542;0,271;5,21;4,82;3,35;6
1;650;1;0;0;0;1300;0;0;1;0;0;0;1690000;2600;0;704;1;1;64;1;1;1;0,541;0,270;4,71;3,83;2,56;6
1;652;1;0;0;0;1304;0;0;1;0;0;0;1700416;2608;0;704;1;1;64;1;1;1;0,539;0,270;4,87;4,25;2,98;6
1;654;1;0;0;0;1308;0;0;1;0;0;0;1710864;2616;0;704;1;1;64;1;1;1;0,537;0,269;4,66;4,09;2,91;6
1;656;1;0;0;0;1312;0;0;1;0;0;0;1721344;2624;0;704;1;1;64;1;1;1;0,536;0,268;4,56;4,10;2,60;6
1;658;1;0;0;0;1316;0;0;1;0;0;0;1731856;2632;0;704;1;1;64;1;1;1;0,534;0,267;4,92;4,06;2,55;6
1;660;1;0;0;0;1320;0;0;1;0;0;0;1742400;2640;0;704;1;1;64;1;1;1;0,533;0,266;4,62;3,67;2,73;6
1;662;1;0;0;0;1324;0;0;1;0;0;0;1752976;2648;0;704;1;1;64;1;1;1;0,531;0,265;4,44;4,65;2,76;6
1;664;1;0;0;0;1328;0;0;1;0;0;0;1763584;2656;0;704;1;1;64;1;1;1;0,529;0,265;4,94;4,43;3,80;6
1;666;1;0;0;0;1332;0;0;1;0;0;0;1774224;2664;0;704;1;1;64;1;1;1;0,528;0,264;4,66;4,30;2,85;6
1;668;1;0;0;0;1336;0;0;1;0;0;0;1784896;2672;0;704;1;1;64;1;1;1;0,526;0,263;4,49;4,29;2,56;6
1;670;1;0;0;0;1340;0;0;1;0;0;0;1795600;2680;0;704;1;1;64;1;1;1;0,525;0,262;4,46;4,28;2,99;6
1;672;1;0;0;0;1344;0;0;1;0;0;0;1806336;2688;0;704;1;1;64;1;1;1;0,523;0,262;4,45;4,68;3,13;6
1;674;1;0;0;0;1348;0;0;1;0;0;0;1817104;2696;0;704;1;1;64;1;1;1;0,521;0,261;4,91;4,47;2,82;6
1;676;1;0;0;0;1352;0;0;1;0;0;0;1827904;2704;0;704;1;1;64;1;1;1;0,520;0,260;4,27;4,21;2,50;6
1;678;1;0;0;0;1356;0;0;1;0;0;0;1838736;2712;0;704;1;1;64;1;1;1;0,518;0,259;5,00;4,10;2,83;6
1;680;1;0;0;0;1360;0;0;1;0;0;0;1849600;2720;0;704;1;1;64;1;1;1;0,517;0,258;4,48;4,81;3,05;6
1;682;1;0;0;0;1364;0;0;1;0;0;0;1860496;2728;0;704;1;1;64;1;1;1;0,515;0,258;4,76;3,88;2,71;6
1;684;1;0;0;0;1368;0;0;1;0;0;0;1871424;2736;0;704;1;1;64;1;1;1;0,514;0,257;4,37;4,26;2,53;6
1;686;1;0;0;0;1372;0;0;1;0;0;0;1882384;2744;0;704;1;1;64;1;1;1;0,512;0,256;4,87;4,42;3,11;6
1;688;1;0;0;0;1376;0;0;1;0;0;0;1893376;2752;0;704;1;1;64;1;1;1;0,511;0,255;5,33;4,81;2,88;6
1;690;1;0;0;0;1380;0;0;1;0;0;0;1904400;2760;0;704;1;1;64;1;1;1;0,509;0,255;4,83;4,76;2,23;6
1;692;1;0;0;0;1384;0;0;1;0;0;0;1915456;2768;0;704;1;1;64;1;1;1;0,508;0,254;5,23;4,61;2,80;6
1;694;1;0;0;0;1388;0;0;1;0;0;0;1926544;2776;0;704;1;1;64;1;1;1;0,506;0,253;5,08;4,53;3,05;6
1;696;1;0;0;0;1392;0;0;1;0;0;0;1937664;2784;0;704;1;1;64;1;1;1;0,505;0,253;4,59;4,43;2,77;6
1;698;1;0;0;0;1396;0;0;1;0;0;0;1948816;2792;0;704;1;1;64;1;1;1;0,504;0,252;4,34;4,04;2,89;6
1;700;1;0;0;0;1400;0;0;1;0;0;0;1960000;2800;0;704;1;1;64;1;1;1;0,502;0,251;5,24;4,21;2,80;6
1;702;1;0;0;0;1404;0;0;1;0;0;0;1971216;2808;0;704;1;1;64;1;1;1;0,501;0,250;4,79;4,47;2,19;6
1;704;1;0;0;0;1408;0;0;1;0;0;0;1982464;2816;0;704;1;1;64;1;1;1;0,499;0,250;4,62;4,05;2,48;6
1;706;1;0;0;0;1412;0;0;1;0;0;0;1993744;2824;0;768;1;1;64;1;1;1;0,543;0,272;4,59;4,18;2,71;6
1;708;1;0;0;0;1416;0;0;1;0;0;0;2005056;2832;0;768;1;1;64;1;1;1;0,542;0,271;4,61;4,01;3,00;6
1;710;1;0;0;0;1420;0;0;1;0;0;0;2016400;2840;0;768;1;1;64;1;1;1;0,540;0,270;5,19;4,03;2,51;6
1;712;1;0;0;0;1424;0;0;1;0;0;0;2027776;2848;0;768;1;1;64;1;1;1;0,539;0,269;4,81;4,69;3,03;6
1;714;1;0;0;0;1428;0;0;1;0;0;0;2039184;2856;0;768;1;1;64;1;1;1;0,537;0,269;4,65;4,51;2,61;6
1;716;1;0;0;0;1432;0;0;1;0;0;0;2050624;2864;0;768;1;1;64;1;1;1;0,536;0,268;4,99;4,45;2,77;6
1;718;1;0;0;0;1436;0;0;1;0;0;0;2062096;2872;0;768;1;1;64;1;1;1;0,534;0,267;4,62;4,47;2,43;6
1;720;1;0;0;0;1440;0;0;1;0;0;0;2073600;2880;0;768;1;1;64;1;1;1;0,533;0,266;4,84;4,52;2,67;6
1;722;1;0;0;0;1444;0;0;1;0;0;0;2085136;2888;0;768;1;1;64;1;1;1;0,531;0,266;5,49;4,12;3,09;6
1;724;1;0;0;0;1448;0;0;1;0;0;0;2096704;2896;0;768;1;1;64;1;1;1;0,530;0,265;5,08;4,68;2,31;6
1;726;1;0;0;0;1452;0;0;1;0;0;0;2108304;2904;0;768;1;1;64;1;1;1;0,528;0,264;5,23;3,94;2,33;6
1;728;1;0;0;0;1456;0;0;1;0;0;0;2119936;2912;0;768;1;1;64;1;1;1;0,527;0,263;5,10;4,55;2,71;6
1;730;1;0;0;0;1460;0;0;1;0;0;0;2131600;2920;0;768;1;1;64;1;1;1;0,525;0,263;5,39;4,26;2,78;6
1;732;1;0;0;0;1464;0;0;1;0;0;0;2143296;2928;0;768;1;1;64;1;1;1;0,524;0,262;5,55;4,22;3,11;6
1;734;1;0;0;0;1468;0;0;1;0;0;0;2155024;2936;0;768;1;1;64;1;1;1;0,522;0,261;5,16;4,97;2,96;6
1;736;1;0;0;0;1472;0;0;1;0;0;0;2166784;2944;0;768;1;1;64;1;1;1;0,521;0,261;4,41;4,61;2,98;6
1;738;1;0;0;0;1476;0;0;1;0;0;0;2178576;2952;0;768;1;1;64;1;1;1;0,520;0,260;4,94;4,44;2,61;6
1;740;1;0;0;0;1480;0;0;1;0;0;0;2190400;2960;0;768;1;1;64;1;1;1;0,518;0,259;5,45;4,62;2,81;6
1;742;1;0;0;0;1484;0;0;1;0;0;0;2202256;2968;0;768;1;1;64;1;1;1;0,517;0,258;4,91;4,51;3,26;6
1;744;1;0;0;0;1488;0;0;1;0;0;0;2214144;2976;0;768;1;1;64;1;1;1;0,515;0,258;4,97;4,99;3,01;6
1;746;1;0;0;0;1492;0;0;1;0;0;0;2226064;2984;0;768;1;1;64;1;1;1;0,514;0,257;5,35;4,35;3,05;6
1;748;1;0;0;0;1496;0;0;1;0;0;0;2238016;2992;0;768;1;1;64;1;1;1;0,513;0,256;5,33;4,93;2,88;6
1;750;1;0;0;0;1500;0;0;1;0;0;0;2250000;3000;0;768;1;1;64;1;1;1;0,511;0,256;5,05;4,91;2,67;6
1;752;1;0;0;0;1504;0;0;1;0;0;0;2262016;3008;0;768;1;1;64;1;1;1;0,510;0,255;4,79;4,27;3,08;6
1;754;1;0;0;0;1508;0;0;1;0;0;0;2274064;3016;0;768;1;1;64;1;1;1;0,509;0,254;5,57;4,84;2,59;6
1;756;1;0;0;0;1512;0;0;1;0;0;0;2286144;3024;0;768;1;1;64;1;1;1;0,507;0,254;5,75;5,58;3,08;6
1;758;1;0;0;0;1516;0;0;1;0;0;0;2298256;3032;0;768;1;1;64;1;1;1;0,506;0,253;5,43;4,81;3,27;6
